reference,planning-application,planning-condition,documentation-url,document-url,organisation,notes,entry-date,start-date,end-date
23/00002/FUL-1,23/00002/FUL,STAT1,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00002/FUL,,	local-authority:DNC,can not link directly to the decision notice so linking through to collection of documents for application,2023-05-09,2023-05-09,
23/00009/FUL-1,23/00009/FUL,STAT1,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00009/FUL,,	local-authority:DNC,,2023-02-06,2023-02-06,
23/00009/FUL-2,23/00009/FUL,U0105619,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00009/FUL,,	local-authority:DNC,,2023-02-06,2023-02-06,
23/00009/FUL-3,23/00009/FUL,MAT2B,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00009/FUL,,	local-authority:DNC,,2023-02-06,2023-02-06,
23/00009/FUL-4,23/00009/FUL,U0105620,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00009/FUL,,	local-authority:DNC,,2023-02-06,2023-02-06,
23/00009/FUL-5,23/00009/FUL,U0105621,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00009/FUL,,	local-authority:DNC,,2023-02-06,2023-02-06,
23/00023/FUL-1,23/00023/FUL,STAT1,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00023/FUL,,	local-authority:DNC,,2023-03-21,2023-03-21,
23/00023/FUL-2,23/00023/FUL,U0107441,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00023/FUL,,	local-authority:DNC,,2023-03-21,2023-03-21,
23/00023/FUL-3,23/00023/FUL,U0107442,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00023/FUL,,	local-authority:DNC,,2023-03-21,2023-03-21,
23/00024/FUL-1,23/00024/FUL,U0106482,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00024/FUL,,	local-authority:DNC,,2023-03-02,2023-03-02,
23/00024/FUL-2,23/00024/FUL,STAT1,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00024/FUL,,	local-authority:DNC,,2023-03-02,2023-03-02,
23/00024/FUL-3,23/00024/FUL,U0106483,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00024/FUL,,	local-authority:DNC,,2023-03-02,2023-03-02,
23/00024/FUL-4,23/00024/FUL,U0106484,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00024/FUL,,	local-authority:DNC,,2023-03-02,2023-03-02,
23/00026/FUL-1,23/00026/FUL,STAT1,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00026/FUL,,	local-authority:DNC,,2023-07-06,2023-07-06,
23/00026/FUL-2,23/00026/FUL,U0111211,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00026/FUL,,	local-authority:DNC,,2023-07-06,2023-07-06,
23/00026/FUL-3,23/00026/FUL,U0111212,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00026/FUL,,	local-authority:DNC,,2023-07-06,2023-07-06,
23/00026/FUL-4,23/00026/FUL,U0111213,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00026/FUL,,	local-authority:DNC,,2023-07-06,2023-07-06,
23/00026/FUL-5,23/00026/FUL,U0111214,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00026/FUL,,	local-authority:DNC,,2023-07-06,2023-07-06,
23/00027/FUL-1,23/00027/FUL,U0129209,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00027/FUL,,	local-authority:DNC,,2024-11-22,2024-11-22,
23/00027/FUL-2,23/00027/FUL,U0129210,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00027/FUL,,	local-authority:DNC,,2024-11-22,2024-11-22,
23/00027/FUL-3,23/00027/FUL,U0129211,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00027/FUL,,	local-authority:DNC,,2024-11-22,2024-11-22,
23/00027/FUL-4,23/00027/FUL,U0129212,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00027/FUL,,	local-authority:DNC,,2024-11-22,2024-11-22,
23/00027/FUL-5,23/00027/FUL,U0129213,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00027/FUL,,	local-authority:DNC,,2024-11-22,2024-11-22,
23/00027/FUL-6,23/00027/FUL,U0129214,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00027/FUL,,	local-authority:DNC,,2024-11-22,2024-11-22,
23/00027/FUL-7,23/00027/FUL,U0129215,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00027/FUL,,	local-authority:DNC,,2024-11-22,2024-11-22,
23/00029/FUL-1,23/00029/FUL,U0106125,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00029/FUL,,	local-authority:DNC,,2023-02-21,2023-02-21,
23/00029/FUL-2,23/00029/FUL,U0106126,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00029/FUL,,	local-authority:DNC,,2023-02-21,2023-02-21,
23/00029/FUL-3,23/00029/FUL,U0106127,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00029/FUL,,	local-authority:DNC,,2023-02-21,2023-02-21,
23/00029/FUL-4,23/00029/FUL,CON2B,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00029/FUL,,	local-authority:DNC,,2023-02-21,2023-02-21,
23/00029/FUL-5,23/00029/FUL,CON3B,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00029/FUL,,	local-authority:DNC,,2023-02-21,2023-02-21,
23/00029/FUL-6,23/00029/FUL,U0106128,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00029/FUL,,	local-authority:DNC,,2023-02-21,2023-02-21,
23/00029/FUL-7,23/00029/FUL,U0106129,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00029/FUL,,	local-authority:DNC,,2023-02-21,2023-02-21,
23/00029/FUL-8,23/00029/FUL,HIGH1,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00029/FUL,,	local-authority:DNC,,2023-02-21,2023-02-21,
23/00029/FUL-9,23/00029/FUL,HIGH11,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00029/FUL,,	local-authority:DNC,,2023-02-21,2023-02-21,
23/00030/FUL-1,23/00030/FUL,STAT1,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00030/FUL,,	local-authority:DNC,,2023-02-20,2023-02-20,
23/00030/FUL-2,23/00030/FUL,MAT2B,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00030/FUL,,	local-authority:DNC,,2023-02-20,2023-02-20,
23/00030/FUL-3,23/00030/FUL,U0106060,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00030/FUL,,	local-authority:DNC,,2023-02-20,2023-02-20,
23/00030/FUL-4,23/00030/FUL,U0106061,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00030/FUL,,	local-authority:DNC,,2023-02-20,2023-02-20,
23/00031/FULM-1,23/00031/FULM,STAT1,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00031/FULM,,	local-authority:DNC,,2023-04-28,2023-04-28,
23/00031/FULM-2,23/00031/FULM,U0108941,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00031/FULM,,	local-authority:DNC,,2023-04-28,2023-04-28,
23/00031/FULM-3,23/00031/FULM,U0108942,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00031/FULM,,	local-authority:DNC,,2023-04-28,2023-04-28,
23/00031/FULM-4,23/00031/FULM,U0108943,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00031/FULM,,	local-authority:DNC,,2023-04-28,2023-04-28,
23/00031/FULM-5,23/00031/FULM,U0108944,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00031/FULM,,	local-authority:DNC,,2023-04-28,2023-04-28,
23/00031/FULM-6,23/00031/FULM,U0108945,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00031/FULM,,	local-authority:DNC,,2023-04-28,2023-04-28,
23/00031/FULM-7,23/00031/FULM,U0108946,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00031/FULM,,	local-authority:DNC,,2023-04-28,2023-04-28,
23/00034/FUL-1,23/00034/FUL,STAT1,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00034/FUL,,	local-authority:DNC,,2023-04-12,2023-04-12,
23/00034/FUL-2,23/00034/FUL,U0108187,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00034/FUL,,	local-authority:DNC,,2023-04-12,2023-04-12,
23/00034/FUL-3,23/00034/FUL,U0108188,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00034/FUL,,	local-authority:DNC,,2023-04-12,2023-04-12,
23/00034/FUL-4,23/00034/FUL,U0108189,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00034/FUL,,	local-authority:DNC,,2023-04-12,2023-04-12,
23/00035/FUL-1,23/00035/FUL,STAT1,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00035/FUL,,	local-authority:DNC,,2023-03-16,2023-03-16,
23/00035/FUL-2,23/00035/FUL,U0107250,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00035/FUL,,	local-authority:DNC,,2023-03-16,2023-03-16,
23/00035/FUL-3,23/00035/FUL,MAT2B,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00035/FUL,,	local-authority:DNC,,2023-03-16,2023-03-16,
23/00035/FUL-4,23/00035/FUL,NOPD1B,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00035/FUL,,	local-authority:DNC,,2023-03-16,2023-03-16,
23/00036/FUL-1,23/00036/FUL,U0106377,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00036/FUL,,	local-authority:DNC,,2023-02-28,2023-02-28,
23/00036/FUL-2,23/00036/FUL,U0106378,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00036/FUL,,	local-authority:DNC,,2023-02-28,2023-02-28,
23/00036/FUL-3,23/00036/FUL,CON2B,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00036/FUL,,	local-authority:DNC,,2023-02-28,2023-02-28,
23/00036/FUL-4,23/00036/FUL,CON3B,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00036/FUL,,	local-authority:DNC,,2023-02-28,2023-02-28,
23/00036/FUL-5,23/00036/FUL,U0106379,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00036/FUL,,	local-authority:DNC,,2023-02-28,2023-02-28,
23/00036/FUL-6,23/00036/FUL,DA01,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00036/FUL,,	local-authority:DNC,,2023-02-28,2023-02-28,
23/00039/FUL-1,23/00039/FUL,STAT1,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00039/FUL,,	local-authority:DNC,,2023-04-14,2023-04-14,
23/00039/FUL-2,23/00039/FUL,U0108323,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00039/FUL,,	local-authority:DNC,,2023-04-14,2023-04-14,
23/00039/FUL-3,23/00039/FUL,MAT2B,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00039/FUL,,	local-authority:DNC,,2023-04-14,2023-04-14,
23/00039/FUL-4,23/00039/FUL,HIGH1,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00039/FUL,,	local-authority:DNC,,2023-04-14,2023-04-14,
23/00039/FUL-5,23/00039/FUL,U0108324,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00039/FUL,,	local-authority:DNC,,2023-04-14,2023-04-14,
23/00039/FUL-6,23/00039/FUL,NOPD1B,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00039/FUL,,	local-authority:DNC,,2023-04-14,2023-04-14,
23/00040/TPO-1,23/00040/TPO,U0107644,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00040/TPO,,	local-authority:DNC,,2023-03-24,2023-03-24,
23/00041/FUL-1,23/00041/FUL,U0119535,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00041/FUL,,	local-authority:DNC,,2024-02-29,2024-02-29,
23/00041/FUL-2,23/00041/FUL,U0119536,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00041/FUL,,	local-authority:DNC,,2024-02-29,2024-02-29,
23/00041/FUL-3,23/00041/FUL,U0119537,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00041/FUL,,	local-authority:DNC,,2024-02-29,2024-02-29,
23/00041/FUL-4,23/00041/FUL,U0119538,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00041/FUL,,	local-authority:DNC,,2024-02-29,2024-02-29,
23/00041/FUL-5,23/00041/FUL,NOPD1B,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00041/FUL,,	local-authority:DNC,,2024-02-29,2024-02-29,
23/00041/FUL-6,23/00041/FUL,NOPD3B,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00041/FUL,,	local-authority:DNC,,2024-02-29,2024-02-29,
23/00041/FUL-7,23/00041/FUL,NOPD4B,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00041/FUL,,	local-authority:DNC,,2024-02-29,2024-02-29,
23/00043/TPO-1,23/00043/TPO,U0110604,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00043/TPO,,	local-authority:DNC,,2023-06-19,2023-06-19,
23/00043/TPO-2,23/00043/TPO,U0110605,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00043/TPO,,	local-authority:DNC,,2023-06-19,2023-06-19,
23/00044/COU-1,23/00044/COU,U0107471,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00044/COU,,	local-authority:DNC,,2023-03-22,2023-03-22,
23/00044/COU-2,23/00044/COU,U0107472,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00044/COU,,	local-authority:DNC,,2023-03-22,2023-03-22,
23/00044/COU-3,23/00044/COU,U0107473,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00044/COU,,	local-authority:DNC,,2023-03-22,2023-03-22,
23/00044/COU-4,23/00044/COU,U0107474,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00044/COU,,	local-authority:DNC,,2023-03-22,2023-03-22,
23/00044/COU-5,23/00044/COU,U0107475,https://iawpad.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=23/00044/COU,,	local-authority:DNC,,2023-03-22,2023-03-22,
